Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820003-1,2016-10-12 14:00:00,0,True,4.1875,1.5,Ropka,7,0.21875,3,32
7820003-1,2016-10-12 16:00:00,0,True,2.4,5.0,Ropka,7,0.21875,3,15
7820003-1,2016-10-14 08:00:00,0,True,4.375,0.7777777777777778,Ropka,7,0.21875,3,216
7820003-1,2016-10-31 08:00:00,0,True,5.125,0.0,Ropka,7,0.21875,3,24
7820003-1,2016-11-02 14:00:00,0,True,8.235294117647058,1.5,Ropka,7,0.21875,3,102
7820003-1,2016-11-02 16:00:00,0,True,5.444444444444445,3.6,Ropka,7,0.21875,3,90
7820003-1,2016-11-03 10:00:00,0,True,5.285714285714286,1.0,Ropka,7,0.21875,3,28
7820003-1,2016-11-03 14:00:00,0,True,3.9444444444444446,1.0,Ropka,7,0.21875,3,72
7820003-1,2016-11-03 16:00:00,0,True,4.75,2.5555555555555554,Ropka,7,0.21875,3,180
7820003-1,2016-11-10 10:00:00,0,True,5.8,0.5,Ropka,7,0.21875,3,30
7820003-1,2016-11-10 12:00:00,0,True,5.071428571428571,0.5,Ropka,7,0.21875,3,56
7820003-1,2016-11-10 14:00:00,0,True,4.555555555555555,0.5,Ropka,7,0.21875,3,36
7820003-1,2016-11-11 12:00:00,0,True,5.2,0.0,Ropka,7,0.21875,3,45
7820003-1,2016-11-17 12:00:00,0,True,4.285714285714286,1.0,Ropka,7,0.21875,3,28
7820003-1,2016-11-18 14:00:00,0,True,3.823529411764706,1.5,Ropka,7,0.21875,3,34
7820003-1,2016-11-23 14:00:00,0,True,5.222222222222222,1.0,Ropka,7,0.21875,3,198
7820003-1,2016-11-25 14:00:00,0,True,3.8823529411764706,0.0,Ropka,7,0.21875,3,17
7820003-1,2016-11-26 14:00:00,1,True,3.0,0.0,Ropka,7,0.21875,3,7
7820003-1,2016-11-29 10:00:00,0,True,4.6,1.0,Ropka,7,0.21875,3,45
7820003-1,2016-11-30 18:00:00,0,True,4.0,0.5,Ropka,7,0.21875,3,30
7820003-1,2016-11-30 20:00:00,0,True,2.2857142857142856,0.0,Ropka,7,0.21875,3,7
7820003-1,2016-12-12 10:00:00,0,True,3.727272727272727,1.0,Ropka,7,0.21875,3,44
7820003-1,2016-12-12 12:00:00,0,True,3.2857142857142856,0.0,Ropka,7,0.21875,3,14
7820003-1,2016-12-13 14:00:00,0,True,3.066666666666667,1.3333333333333333,Ropka,7,0.21875,3,90
7820003-1,2016-12-14 10:00:00,0,True,4.071428571428571,0.5,Ropka,7,0.21875,3,56
7820003-1,2016-12-16 12:00:00,0,True,3.1,0.0,Ropka,7,0.21875,3,20
7820003-1,2016-12-16 14:00:00,0,True,2.9375,1.5,Ropka,7,0.21875,3,96
7820003-1,2017-01-05 08:00:00,0,True,2.0476190476190474,0.25,Ropka,7,0.21875,3,84
7820003-1,2017-01-09 14:00:00,0,True,2.3333333333333335,0.0,Ropka,7,0.21875,3,36
7820003-1,2017-01-09 16:00:00,0,True,2.076923076923077,1.0,Ropka,7,0.21875,3,13
7820003-1,2017-01-13 14:00:00,0,True,2.466666666666667,0.6666666666666666,Ropka,7,0.21875,3,90
7820003-1,2017-01-17 10:00:00,0,True,3.357142857142857,0.75,Ropka,7,0.21875,3,56
7820003-1,2017-01-19 14:00:00,0,True,2.769230769230769,1.5,Ropka,7,0.21875,3,52
7820003-1,2017-02-02 10:00:00,0,True,2.75,0.0,Ropka,7,0.21875,3,24
7820003-1,2017-02-09 16:00:00,0,True,1.9090909090909092,0.25,Ropka,7,0.21875,3,44
7820003-1,2017-02-15 12:00:00,0,True,3.9166666666666665,0.25,Ropka,7,0.21875,3,48
7820003-1,2017-02-15 14:00:00,0,True,2.5384615384615383,1.0,Ropka,7,0.21875,3,13
7820003-1,2017-02-16 16:00:00,0,True,2.7333333333333334,0.5,Ropka,7,0.21875,3,30
7820003-1,2017-02-16 18:00:00,0,True,2.0,1.5,Ropka,7,0.21875,3,24
7820003-1,2017-03-06 10:00:00,0,True,3.5,0.3333333333333333,Ropka,7,0.21875,3,30
7820003-1,2017-03-10 14:00:00,0,True,2.2941176470588234,1.0,Ropka,7,0.21875,3,136
7820003-1,2017-03-17 10:00:00,0,True,3.4,1.3333333333333333,Ropka,7,0.21875,3,30
7820003-1,2017-03-27 18:00:00,0,True,2.1,0.0,Ropka,7,0.21875,3,10
7820003-1,2017-04-26 10:00:00,0,True,4.428571428571429,0.0,Ropka,7,0.21875,3,42
7820003-1,2017-05-08 12:00:00,0,True,4.333333333333333,0.0,Ropka,7,0.21875,3,60
7820003-1,2017-05-10 10:00:00,0,True,4.0,2.0,Ropka,7,0.21875,3,14
7820003-1,2017-05-18 12:00:00,0,True,3.25,1.0,Ropka,7,0.21875,3,12
7820003-1,2017-05-18 14:00:00,0,True,2.875,0.75,Ropka,7,0.21875,3,64
7820003-1,2017-05-24 14:00:00,0,True,3.263157894736842,1.75,Ropka,7,0.21875,3,76
7820003-1,2017-05-25 08:00:00,0,True,3.4,0.6666666666666666,Ropka,7,0.21875,3,75
